date,feature_index,O3
2026-05-28T00:00:00.000Z,0,0.11850216910243035
2026-05-27T00:00:00.000Z,0,0.116954472164313
2026-05-31T00:00:00.000Z,0,0.11672018816073736
2026-07-31T00:00:00.000Z,0,0.11926002676288287
2026-08-01T00:00:00.000Z,0,0.12018294334411621
2026-08-06T00:00:00.000Z,0,0.12052594100435575
2026-07-30T00:00:00.000Z,0,0.12001226147015889
2026-08-04T00:00:00.000Z,0,0.11793029308319092
2026-08-05T00:00:00.000Z,0,0.11831735943754514
2026-08-02T00:00:00.000Z,0,0.12081574002901713
2026-08-03T00:00:00.000Z,0,0.1196381722887357
2026-08-10T00:00:00.000Z,0,0.12172151481111844
2026-08-07T00:00:00.000Z,0,0.12137669523557028
2026-08-09T00:00:00.000Z,0,0.12178692991534869
2026-08-08T00:00:00.000Z,0,0.12113631963729858
2026-08-13T00:00:00.000Z,0,0.1165958618124326
2026-08-12T00:00:00.000Z,0,0.12019803101817766
2026-08-11T00:00:00.000Z,0,0.12098136817415556
2026-08-14T00:00:00.000Z,0,0.1182411844531695
2026-02-14T00:00:00.000Z,0,0.11301551833748817
2026-02-13T00:00:00.000Z,0,0.11302921324968337
2026-02-16T00:00:00.000Z,0,0.11463044832150142
2026-02-19T00:00:00.000Z,0,0.11140104035536448
2026-02-18T00:00:00.000Z,0,0.11407019073764484
2026-02-15T00:00:00.000Z,0,0.11193778067827224
2026-02-12T00:00:00.000Z,0,0.11196160465478897
2026-02-17T00:00:00.000Z,0,0.11439230591058731
2026-06-06T00:00:00.000Z,0,0.11671444500486056
2026-06-11T00:00:00.000Z,0,0.11736147503058116
2026-06-05T00:00:00.000Z,0,0.11705365851521492
2026-06-07T00:00:00.000Z,0,0.11662936881184578
2026-06-10T00:00:00.000Z,0,0.11820350910226504
2026-06-09T00:00:00.000Z,0,0.11858557735880217
2026-06-08T00:00:00.000Z,0,0.11872207423051198
2026-06-04T00:00:00.000Z,0,0.11630598902702331
2026-07-09T00:00:00.000Z,0,0.11893147627512614
2026-07-10T00:00:00.000Z,0,0.11861704289913177
2026-07-07T00:00:00.000Z,0,0.11616654222210249
2026-07-08T00:00:00.000Z,0,0.11801837260524432
2026-07-11T00:00:00.000Z,0,0.1180163932343324
2026-07-13T00:00:00.000Z,0,0.11791453336675962
2026-07-06T00:00:00.000Z,0,
2026-07-12T00:00:00.000Z,0,0.1155037097632885
2026-08-28T00:00:00.000Z,0,0.11621488084395727
2026-08-25T00:00:00.000Z,0,0.12069050694505373
2026-08-27T00:00:00.000Z,0,0.11817770799001058
2026-08-24T00:00:00.000Z,0,0.12089189762870471
2026-08-26T00:00:00.000Z,0,0.12049157470464707
